date,stock_ticker,company_name,exchange,country,currency,region,sector,beta,market_cap_bn,quarterly_return_pct,world_gdp_growth,us_fed_rate,us_cpi,vix,usd_index,oil_price_usd,gold_price_usd,geopolitical_risk,global_trade_vol,em_currency_idx
2020-01-01,MACQ_ASX,Macquarie,ASX,Australia,AUD,Oceania,Energy,1.36,330.2,1.996,1.5,1.5,2.3,28,99,45,1580,130,-0.5,96
2020-04-01,MACQ_ASX,Macquarie,ASX,Australia,AUD,Oceania,Energy,1.36,330.2,-13.007,-6.5,0.25,0.1,55,100,20,1710,125,-15.0,88
2020-07-01,MACQ_ASX,Macquarie,ASX,Australia,AUD,Oceania,Energy,1.36,330.2,-3.007,-4.0,0.25,1.2,26,93,38,1900,120,3.0,90
2020-10-01,MACQ_ASX,Macquarie,ASX,Australia,AUD,Oceania,Energy,1.36,330.2,-0.49,-1.8,0.25,1.4,22,90,42,1870,115,4.2,93
2021-01-01,MACQ_ASX,Macquarie,ASX,Australia,AUD,Oceania,Energy,1.36,330.2,7.704,5.5,0.25,1.7,21,89,52,1820,112,7.5,95
2021-04-01,MACQ_ASX,Macquarie,ASX,Australia,AUD,Oceania,Energy,1.36,330.2,13.946,5.0,0.25,5.0,17,91,62,1780,110,8.0,97
2021-07-01,MACQ_ASX,Macquarie,ASX,Australia,AUD,Oceania,Energy,1.36,330.2,2.327,4.5,0.25,6.2,18,93,74,1760,108,6.5,96
2021-10-01,MACQ_ASX,Macquarie,ASX,Australia,AUD,Oceania,Energy,1.36,330.2,5.144,4.2,0.25,7.0,17,96,80,1820,112,5.8,94
2022-01-01,MACQ_ASX,Macquarie,ASX,Australia,AUD,Oceania,Energy,1.36,330.2,6.285,3.8,0.25,7.9,24,98,95,1900,165,3.5,92
2022-04-01,MACQ_ASX,Macquarie,ASX,Australia,AUD,Oceania,Energy,1.36,330.2,1.308,3.5,0.5,8.5,26,103,105,1870,200,2.5,88
2022-07-01,MACQ_ASX,Macquarie,ASX,Australia,AUD,Oceania,Energy,1.36,330.2,0.651,3.0,1.5,8.3,30,108,95,1720,195,1.8,85
2022-10-01,MACQ_ASX,Macquarie,ASX,Australia,AUD,Oceania,Energy,1.36,330.2,5.262,2.8,3.0,7.1,22,104,82,1800,180,2.0,88
2023-01-01,MACQ_ASX,Macquarie,ASX,Australia,AUD,Oceania,Energy,1.36,330.2,7.836,2.5,4.25,6.4,21,102,78,1850,175,2.2,87
2023-04-01,MACQ_ASX,Macquarie,ASX,Australia,AUD,Oceania,Energy,1.36,330.2,-0.46,2.3,4.75,5.0,19,101,73,1960,170,2.5,89
2023-07-01,MACQ_ASX,Macquarie,ASX,Australia,AUD,Oceania,Energy,1.36,330.2,7.64,2.1,5.0,4.0,17,100,70,1920,165,2.8,91
2023-10-01,MACQ_ASX,Macquarie,ASX,Australia,AUD,Oceania,Energy,1.36,330.2,7.002,1.9,5.25,3.2,14,103,75,2000,160,3.0,90
2019-01-01,FORT_ASX,Fortescue,ASX,Australia,AUD,Oceania,Technology,1.05,127.9,9.591,3.1,2.25,1.6,16,96,55,1290,110,2.2,100
2019-04-01,FORT_ASX,Fortescue,ASX,Australia,AUD,Oceania,Technology,1.05,127.9,6.884,3.0,2.5,1.9,13,97,62,1310,112,2.5,98
2019-07-01,FORT_ASX,Fortescue,ASX,Australia,AUD,Oceania,Technology,1.05,127.9,-1.128,2.9,2.25,1.8,15,98,60,1490,115,1.5,95
2019-10-01,FORT_ASX,Fortescue,ASX,Australia,AUD,Oceania,Technology,1.05,127.9,6.323,2.8,1.75,2.1,17,97,56,1480,118,0.8,97
2020-01-01,FORT_ASX,Fortescue,ASX,Australia,AUD,Oceania,Technology,1.05,127.9,4.007,1.5,1.5,2.3,28,99,45,1580,130,-0.5,96
2020-04-01,FORT_ASX,Fortescue,ASX,Australia,AUD,Oceania,Technology,1.05,127.9,-10.336,-6.5,0.25,0.1,55,100,20,1710,125,-15.0,88
2020-07-01,FORT_ASX,Fortescue,ASX,Australia,AUD,Oceania,Technology,1.05,127.9,1.511,-4.0,0.25,1.2,26,93,38,1900,120,3.0,90
2020-10-01,FORT_ASX,Fortescue,ASX,Australia,AUD,Oceania,Technology,1.05,127.9,1.229,-1.8,0.25,1.4,22,90,42,1870,115,4.2,93
2021-01-01,FORT_ASX,Fortescue,ASX,Australia,AUD,Oceania,Technology,1.05,127.9,1.295,5.5,0.25,1.7,21,89,52,1820,112,7.5,95
2021-04-01,FORT_ASX,Fortescue,ASX,Australia,AUD,Oceania,Technology,1.05,127.9,5.028,5.0,0.25,5.0,17,91,62,1780,110,8.0,97
2021-07-01,FORT_ASX,Fortescue,ASX,Australia,AUD,Oceania,Technology,1.05,127.9,6.028,4.5,0.25,6.2,18,93,74,1760,108,6.5,96
2021-10-01,FORT_ASX,Fortescue,ASX,Australia,AUD,Oceania,Technology,1.05,127.9,3.032,4.2,0.25,7.0,17,96,80,1820,112,5.8,94
2022-01-01,FORT_ASX,Fortescue,ASX,Australia,AUD,Oceania,Technology,1.05,127.9,6.684,3.8,0.25,7.9,24,98,95,1900,165,3.5,92
2022-04-01,FORT_ASX,Fortescue,ASX,Australia,AUD,Oceania,Technology,1.05,127.9,2.805,3.5,0.5,8.5,26,103,105,1870,200,2.5,88
2022-07-01,FORT_ASX,Fortescue,ASX,Australia,AUD,Oceania,Technology,1.05,127.9,6.08,3.0,1.5,8.3,30,108,95,1720,195,1.8,85
2022-10-01,FORT_ASX,Fortescue,ASX,Australia,AUD,Oceania,Technology,1.05,127.9,-0.878,2.8,3.0,7.1,22,104,82,1800,180,2.0,88
2023-01-01,FORT_ASX,Fortescue,ASX,Australia,AUD,Oceania,Technology,1.05,127.9,-4.96,2.5,4.25,6.4,21,102,78,1850,175,2.2,87
2023-04-01,FORT_ASX,Fortescue,ASX,Australia,AUD,Oceania,Technology,1.05,127.9,-1.93,2.3,4.75,5.0,19,101,73,1960,170,2.5,89
2023-07-01,FORT_ASX,Fortescue,ASX,Australia,AUD,Oceania,Technology,1.05,127.9,2.686,2.1,5.0,4.0,17,100,70,1920,165,2.8,91
2023-10-01,FORT_ASX,Fortescue,ASX,Australia,AUD,Oceania,Technology,1.05,127.9,-1.004,1.9,5.25,3.2,14,103,75,2000,160,3.0,90
2019-01-01,WOOD_ASX,Woodside,ASX,Australia,AUD,Oceania,Healthcare,1.64,212.6,5.72,3.1,2.25,1.6,16,96,55,1290,110,2.2,100
2019-04-01,WOOD_ASX,Woodside,ASX,Australia,AUD,Oceania,Healthcare,1.64,212.6,11.489,3.0,2.5,1.9,13,97,62,1310,112,2.5,98
2019-07-01,WOOD_ASX,Woodside,ASX,Australia,AUD,Oceania,Healthcare,1.64,212.6,0.752,2.9,2.25,1.8,15,98,60,1490,115,1.5,95
2019-10-01,WOOD_ASX,Woodside,ASX,Australia,AUD,Oceania,Healthcare,1.64,212.6,2.451,2.8,1.75,2.1,17,97,56,1480,118,0.8,97
2020-01-01,WOOD_ASX,Woodside,ASX,Australia,AUD,Oceania,Healthcare,1.64,212.6,5.542,1.5,1.5,2.3,28,99,45,1580,130,-0.5,96
2020-04-01,WOOD_ASX,Woodside,ASX,Australia,AUD,Oceania,Healthcare,1.64,212.6,-6.642,-6.5,0.25,0.1,55,100,20,1710,125,-15.0,88
2020-07-01,WOOD_ASX,Woodside,ASX,Australia,AUD,Oceania,Healthcare,1.64,212.6,-6.149,-4.0,0.25,1.2,26,93,38,1900,120,3.0,90
2020-10-01,WOOD_ASX,Woodside,ASX,Australia,AUD,Oceania,Healthcare,1.64,212.6,-1.439,-1.8,0.25,1.4,22,90,42,1870,115,4.2,93
2021-01-01,WOOD_ASX,Woodside,ASX,Australia,AUD,Oceania,Healthcare,1.64,212.6,7.824,5.5,0.25,1.7,21,89,52,1820,112,7.5,95
2021-04-01,WOOD_ASX,Woodside,ASX,Australia,AUD,Oceania,Healthcare,1.64,212.6,14.397,5.0,0.25,5.0,17,91,62,1780,110,8.0,97
2021-07-01,WOOD_ASX,Woodside,ASX,Australia,AUD,Oceania,Healthcare,1.64,212.6,4.746,4.5,0.25,6.2,18,93,74,1760,108,6.5,96
2021-10-01,WOOD_ASX,Woodside,ASX,Australia,AUD,Oceania,Healthcare,1.64,212.6,10.992,4.2,0.25,7.0,17,96,80,1820,112,5.8,94
2022-01-01,WOOD_ASX,Woodside,ASX,Australia,AUD,Oceania,Healthcare,1.64,212.6,4.651,3.8,0.25,7.9,24,98,95,1900,165,3.5,92
2022-04-01,WOOD_ASX,Woodside,ASX,Australia,AUD,Oceania,Healthcare,1.64,212.6,1.123,3.5,0.5,8.5,26,103,105,1870,200,2.5,88
2022-07-01,WOOD_ASX,Woodside,ASX,Australia,AUD,Oceania,Healthcare,1.64,212.6,2.53,3.0,1.5,8.3,30,108,95,1720,195,1.8,85
2022-10-01,WOOD_ASX,Woodside,ASX,Australia,AUD,Oceania,Healthcare,1.64,212.6,5.828,2.8,3.0,7.1,22,104,82,1800,180,2.0,88
2023-01-01,WOOD_ASX,Woodside,ASX,Australia,AUD,Oceania,Healthcare,1.64,212.6,-0.287,2.5,4.25,6.4,21,102,78,1850,175,2.2,87
2023-04-01,WOOD_ASX,Woodside,ASX,Australia,AUD,Oceania,Healthcare,1.64,212.6,1.946,2.3,4.75,5.0,19,101,73,1960,170,2.5,89
2023-07-01,WOOD_ASX,Woodside,ASX,Australia,AUD,Oceania,Healthcare,1.64,212.6,3.918,2.1,5.0,4.0,17,100,70,1920,165,2.8,91
2023-10-01,WOOD_ASX,Woodside,ASX,Australia,AUD,Oceania,Healthcare,1.64,212.6,10.593,1.9,5.25,3.2,14,103,75,2000,160,3.0,90
2019-01-01,WOOL_ASX,Woolworths,ASX,Australia,AUD,Oceania,Telecom,0.69,458.2,-6.112,3.1,2.25,1.6,16,96,55,1290,110,2.2,100
2019-04-01,WOOL_ASX,Woolworths,ASX,Australia,AUD,Oceania,Telecom,0.69,458.2,-0.405,3.0,2.5,1.9,13,97,62,1310,112,2.5,98
2019-07-01,WOOL_ASX,Woolworths,ASX,Australia,AUD,Oceania,Telecom,0.69,458.2,1.457,2.9,2.25,1.8,15,98,60,1490,115,1.5,95
2019-10-01,WOOL_ASX,Woolworths,ASX,Australia,AUD,Oceania,Telecom,0.69,458.2,2.587,2.8,1.75,2.1,17,97,56,1480,118,0.8,97
2020-01-01,WOOL_ASX,Woolworths,ASX,Australia,AUD,Oceania,Telecom,0.69,458.2,1.506,1.5,1.5,2.3,28,99,45,1580,130,-0.5,96
2020-04-01,WOOL_ASX,Woolworths,ASX,Australia,AUD,Oceania,Telecom,0.69,458.2,-3.146,-6.5,0.25,0.1,55,100,20,1710,125,-15.0,88
2020-07-01,WOOL_ASX,Woolworths,ASX,Australia,AUD,Oceania,Telecom,0.69,458.2,-6.649,-4.0,0.25,1.2,26,93,38,1900,120,3.0,90
2020-10-01,WOOL_ASX,Woolworths,ASX,Australia,AUD,Oceania,Telecom,0.69,458.2,-6.505,-1.8,0.25,1.4,22,90,42,1870,115,4.2,93
2021-01-01,WOOL_ASX,Woolworths,ASX,Australia,AUD,Oceania,Telecom,0.69,458.2,6.82,5.5,0.25,1.7,21,89,52,1820,112,7.5,95
2021-04-01,WOOL_ASX,Woolworths,ASX,Australia,AUD,Oceania,Telecom,0.69,458.2,3.441,5.0,0.25,5.0,17,91,62,1780,110,8.0,97
2021-07-01,WOOL_ASX,Woolworths,ASX,Australia,AUD,Oceania,Telecom,0.69,458.2,3.637,4.5,0.25,6.2,18,93,74,1760,108,6.5,96
2021-10-01,WOOL_ASX,Woolworths,ASX,Australia,AUD,Oceania,Telecom,0.69,458.2,1.122,4.2,0.25,7.0,17,96,80,1820,112,5.8,94
2022-01-01,WOOL_ASX,Woolworths,ASX,Australia,AUD,Oceania,Telecom,0.69,458.2,1.704,3.8,0.25,7.9,24,98,95,1900,165,3.5,92
2022-04-01,WOOL_ASX,Woolworths,ASX,Australia,AUD,Oceania,Telecom,0.69,458.2,7.611,3.5,0.5,8.5,26,103,105,1870,200,2.5,88
2022-07-01,WOOL_ASX,Woolworths,ASX,Australia,AUD,Oceania,Telecom,0.69,458.2,-6.027,3.0,1.5,8.3,30,108,95,1720,195,1.8,85
2022-10-01,WOOL_ASX,Woolworths,ASX,Australia,AUD,Oceania,Telecom,0.69,458.2,-4.16,2.8,3.0,7.1,22,104,82,1800,180,2.0,88
2023-01-01,WOOL_ASX,Woolworths,ASX,Australia,AUD,Oceania,Telecom,0.69,458.2,2.79,2.5,4.25,6.4,21,102,78,1850,175,2.2,87
2023-04-01,WOOL_ASX,Woolworths,ASX,Australia,AUD,Oceania,Telecom,0.69,458.2,6.732,2.3,4.75,5.0,19,101,73,1960,170,2.5,89
2023-07-01,WOOL_ASX,Woolworths,ASX,Australia,AUD,Oceania,Telecom,0.69,458.2,-0.118,2.1,5.0,4.0,17,100,70,1920,165,2.8,91
2023-10-01,WOOL_ASX,Woolworths,ASX,Australia,AUD,Oceania,Telecom,0.69,458.2,-4.065,1.9,5.25,3.2,14,103,75,2000,160,3.0,90
2019-01-01,CSL_ASX,CSL,ASX,Australia,AUD,Oceania,Industrials,1.12,158.6,7.232,3.1,2.25,1.6,16,96,55,1290,110,2.2,100
2019-04-01,CSL_ASX,CSL,ASX,Australia,AUD,Oceania,Industrials,1.12,158.6,3.397,3.0,2.5,1.9,13,97,62,1310,112,2.5,98
2019-07-01,CSL_ASX,CSL,ASX,Australia,AUD,Oceania,Industrials,1.12,158.6,7.134,2.9,2.25,1.8,15,98,60,1490,115,1.5,95
2019-10-01,CSL_ASX,CSL,ASX,Australia,AUD,Oceania,Industrials,1.12,158.6,10.665,2.8,1.75,2.1,17,97,56,1480,118,0.8,97
2020-01-01,CSL_ASX,CSL,ASX,Australia,AUD,Oceania,Industrials,1.12,158.6,1.899,1.5,1.5,2.3,28,99,45,1580,130,-0.5,96
2020-04-01,CSL_ASX,CSL,ASX,Australia,AUD,Oceania,Industrials,1.12,158.6,-15.336,-6.5,0.25,0.1,55,100,20,1710,125,-15.0,88
2020-07-01,CSL_ASX,CSL,ASX,Australia,AUD,Oceania,Industrials,1.12,158.6,2.394,-4.0,0.25,1.2,26,93,38,1900,120,3.0,90
2020-10-01,CSL_ASX,CSL,ASX,Australia,AUD,Oceania,Industrials,1.12,158.6,-3.236,-1.8,0.25,1.4,22,90,42,1870,115,4.2,93
2021-01-01,CSL_ASX,CSL,ASX,Australia,AUD,Oceania,Industrials,1.12,158.6,7.023,5.5,0.25,1.7,21,89,52,1820,112,7.5,95
2021-04-01,CSL_ASX,CSL,ASX,Australia,AUD,Oceania,Industrials,1.12,158.6,3.183,5.0,0.25,5.0,17,91,62,1780,110,8.0,97
2021-07-01,CSL_ASX,CSL,ASX,Australia,AUD,Oceania,Industrials,1.12,158.6,6.221,4.5,0.25,6.2,18,93,74,1760,108,6.5,96
2021-10-01,CSL_ASX,CSL,ASX,Australia,AUD,Oceania,Industrials,1.12,158.6,9.011,4.2,0.25,7.0,17,96,80,1820,112,5.8,94
2022-01-01,CSL_ASX,CSL,ASX,Australia,AUD,Oceania,Industrials,1.12,158.6,3.107,3.8,0.25,7.9,24,98,95,1900,165,3.5,92
2022-04-01,CSL_ASX,CSL,ASX,Australia,AUD,Oceania,Industrials,1.12,158.6,7.556,3.5,0.5,8.5,26,103,105,1870,200,2.5,88
2022-07-01,CSL_ASX,CSL,ASX,Australia,AUD,Oceania,Industrials,1.12,158.6,-0.285,3.0,1.5,8.3,30,108,95,1720,195,1.8,85
2022-10-01,CSL_ASX,CSL,ASX,Australia,AUD,Oceania,Industrials,1.12,158.6,-0.817,2.8,3.0,7.1,22,104,82,1800,180,2.0,88
2023-01-01,CSL_ASX,CSL,ASX,Australia,AUD,Oceania,Industrials,1.12,158.6,-3.966,2.5,4.25,6.4,21,102,78,1850,175,2.2,87
2023-04-01,CSL_ASX,CSL,ASX,Australia,AUD,Oceania,Industrials,1.12,158.6,7.845,2.3,4.75,5.0,19,101,73,1960,170,2.5,89
2023-07-01,CSL_ASX,CSL,ASX,Australia,AUD,Oceania,Industrials,1.12,158.6,-5.436,2.1,5.0,4.0,17,100,70,1920,165,2.8,91
2023-10-01,CSL_ASX,CSL,ASX,Australia,AUD,Oceania,Industrials,1.12,158.6,3.331,1.9,5.25,3.2,14,103,75,2000,160,3.0,90
2019-01-01,ROYA_TSX,RoyalBank,TSX,Canada,CAD,Americas,Industrials,1.44,458.0,3.059,3.1,2.25,1.6,16,96,55,1290,110,2.2,100
2019-04-01,ROYA_TSX,RoyalBank,TSX,Canada,CAD,Americas,Industrials,1.44,458.0,8.852,3.0,2.5,1.9,13,97,62,1310,112,2.5,98
2019-07-01,ROYA_TSX,RoyalBank,TSX,Canada,CAD,Americas,Industrials,1.44,458.0,3.028,2.9,2.25,1.8,15,98,60,1490,115,1.5,95
2019-10-01,ROYA_TSX,RoyalBank,TSX,Canada,CAD,Americas,Industrials,1.44,458.0,4.36,2.8,1.75,2.1,17,97,56,1480,118,0.8,97
2020-01-01,ROYA_TSX,RoyalBank,TSX,Canada,CAD,Americas,Industrials,1.44,458.0,4.402,1.5,1.5,2.3,28,99,45,1580,130,-0.5,96
2020-04-01,ROYA_TSX,RoyalBank,TSX,Canada,CAD,Americas,Industrials,1.44,458.0,-8.247,-6.5,0.25,0.1,55,100,20,1710,125,-15.0,88
2020-07-01,ROYA_TSX,RoyalBank,TSX,Canada,CAD,Americas,Industrials,1.44,458.0,0.642,-4.0,0.25,1.2,26,93,38,1900,120,3.0,90
2020-10-01,ROYA_TSX,RoyalBank,TSX,Canada,CAD,Americas,Industrials,1.44,458.0,-2.75,-1.8,0.25,1.4,22,90,42,1870,115,4.2,93
2021-01-01,ROYA_TSX,RoyalBank,TSX,Canada,CAD,Americas,Industrials,1.44,458.0,7.936,5.5,0.25,1.7,21,89,52,1820,112,7.5,95
2021-04-01,ROYA_TSX,RoyalBank,TSX,Canada,CAD,Americas,Industrials,1.44,458.0,9.774,5.0,0.25,5.0,17,91,62,1780,110,8.0,97
2021-07-01,ROYA_TSX,RoyalBank,TSX,Canada,CAD,Americas,Industrials,1.44,458.0,5.544,4.5,0.25,6.2,18,93,74,1760,108,6.5,96
2021-10-01,ROYA_TSX,RoyalBank,TSX,Canada,CAD,Americas,Industrials,1.44,458.0,10.267,4.2,0.25,7.0,17,96,80,1820,112,5.8,94
2022-01-01,ROYA_TSX,RoyalBank,TSX,Canada,CAD,Americas,Industrials,1.44,458.0,7.6,3.8,0.25,7.9,24,98,95,1900,165,3.5,92
2022-04-01,ROYA_TSX,RoyalBank,TSX,Canada,CAD,Americas,Industrials,1.44,458.0,0.216,3.5,0.5,8.5,26,103,105,1870,200,2.5,88
2022-07-01,ROYA_TSX,RoyalBank,TSX,Canada,CAD,Americas,Industrials,1.44,458.0,-0.713,3.0,1.5,8.3,30,108,95,1720,195,1.8,85
2022-10-01,ROYA_TSX,RoyalBank,TSX,Canada,CAD,Americas,Industrials,1.44,458.0,-2.177,2.8,3.0,7.1,22,104,82,1800,180,2.0,88
2023-01-01,ROYA_TSX,RoyalBank,TSX,Canada,CAD,Americas,Industrials,1.44,458.0,1.757,2.5,4.25,6.4,21,102,78,1850,175,2.2,87
2023-04-01,ROYA_TSX,RoyalBank,TSX,Canada,CAD,Americas,Industrials,1.44,458.0,9.606,2.3,4.75,5.0,19,101,73,1960,170,2.5,89
2023-07-01,ROYA_TSX,RoyalBank,TSX,Canada,CAD,Americas,Industrials,1.44,458.0,7.885,2.1,5.0,4.0,17,100,70,1920,165,2.8,91
2023-10-01,ROYA_TSX,RoyalBank,TSX,Canada,CAD,Americas,Industrials,1.44,458.0,1.214,1.9,5.25,3.2,14,103,75,2000,160,3.0,90
2019-01-01,TDBA_TSX,TDBank,TSX,Canada,CAD,Americas,Energy,1.14,369.1,3.658,3.1,2.25,1.6,16,96,55,1290,110,2.2,100
2019-04-01,TDBA_TSX,TDBank,TSX,Canada,CAD,Americas,Energy,1.14,369.1,6.709,3.0,2.5,1.9,13,97,62,1310,112,2.5,98
2019-07-01,TDBA_TSX,TDBank,TSX,Canada,CAD,Americas,Energy,1.14,369.1,2.328,2.9,2.25,1.8,15,98,60,1490,115,1.5,95
2019-10-01,TDBA_TSX,TDBank,TSX,Canada,CAD,Americas,Energy,1.14,369.1,3.867,2.8,1.75,2.1,17,97,56,1480,118,0.8,97
2020-01-01,TDBA_TSX,TDBank,TSX,Canada,CAD,Americas,Energy,1.14,369.1,11.416,1.5,1.5,2.3,28,99,45,1580,130,-0.5,96
2020-04-01,TDBA_TSX,TDBank,TSX,Canada,CAD,Americas,Energy,1.14,369.1,-16.568,-6.5,0.25,0.1,55,100,20,1710,125,-15.0,88
2020-07-01,TDBA_TSX,TDBank,TSX,Canada,CAD,Americas,Energy,1.14,369.1,1.714,-4.0,0.25,1.2,26,93,38,1900,120,3.0,90
2020-10-01,TDBA_TSX,TDBank,TSX,Canada,CAD,Americas,Energy,1.14,369.1,-1.407,-1.8,0.25,1.4,22,90,42,1870,115,4.2,93
2021-01-01,TDBA_TSX,TDBank,TSX,Canada,CAD,Americas,Energy,1.14,369.1,9.12,5.5,0.25,1.7,21,89,52,1820,112,7.5,95
2021-04-01,TDBA_TSX,TDBank,TSX,Canada,CAD,Americas,Energy,1.14,369.1,5.803,5.0,0.25,5.0,17,91,62,1780,110,8.0,97
2021-07-01,TDBA_TSX,TDBank,TSX,Canada,CAD,Americas,Energy,1.14,369.1,6.598,4.5,0.25,6.2,18,93,74,1760,108,6.5,96
2021-10-01,TDBA_TSX,TDBank,TSX,Canada,CAD,Americas,Energy,1.14,369.1,4.431,4.2,0.25,7.0,17,96,80,1820,112,5.8,94
2022-01-01,TDBA_TSX,TDBank,TSX,Canada,CAD,Americas,Energy,1.14,369.1,6.281,3.8,0.25,7.9,24,98,95,1900,165,3.5,92
2022-04-01,TDBA_TSX,TDBank,TSX,Canada,CAD,Americas,Energy,1.14,369.1,3.327,3.5,0.5,8.5,26,103,105,1870,200,2.5,88
2022-07-01,TDBA_TSX,TDBank,TSX,Canada,CAD,Americas,Energy,1.14,369.1,0.793,3.0,1.5,8.3,30,108,95,1720,195,1.8,85
2022-10-01,TDBA_TSX,TDBank,TSX,Canada,CAD,Americas,Energy,1.14,369.1,0.903,2.8,3.0,7.1,22,104,82,1800,180,2.0,88
2023-01-01,TDBA_TSX,TDBank,TSX,Canada,CAD,Americas,Energy,1.14,369.1,2.986,2.5,4.25,6.4,21,102,78,1850,175,2.2,87
2023-04-01,TDBA_TSX,TDBank,TSX,Canada,CAD,Americas,Energy,1.14,369.1,3.781,2.3,4.75,5.0,19,101,73,1960,170,2.5,89
2023-07-01,TDBA_TSX,TDBank,TSX,Canada,CAD,Americas,Energy,1.14,369.1,0.291,2.1,5.0,4.0,17,100,70,1920,165,2.8,91
2023-10-01,TDBA_TSX,TDBank,TSX,Canada,CAD,Americas,Energy,1.14,369.1,2.226,1.9,5.25,3.2,14,103,75,2000,160,3.0,90
2019-01-01,SHOP_TSX,Shopify,TSX,Canada,CAD,Americas,Telecom,1.33,333.0,10.469,3.1,2.25,1.6,16,96,55,1290,110,2.2,100
2019-04-01,SHOP_TSX,Shopify,TSX,Canada,CAD,Americas,Telecom,1.33,333.0,6.007,3.0,2.5,1.9,13,97,62,1310,112,2.5,98
2019-07-01,SHOP_TSX,Shopify,TSX,Canada,CAD,Americas,Telecom,1.33,333.0,4.698,2.9,2.25,1.8,15,98,60,1490,115,1.5,95
2019-10-01,SHOP_TSX,Shopify,TSX,Canada,CAD,Americas,Telecom,1.33,333.0,5.523,2.8,1.75,2.1,17,97,56,1480,118,0.8,97
2020-01-01,SHOP_TSX,Shopify,TSX,Canada,CAD,Americas,Telecom,1.33,333.0,1.484,1.5,1.5,2.3,28,99,45,1580,130,-0.5,96
2020-04-01,SHOP_TSX,Shopify,TSX,Canada,CAD,Americas,Telecom,1.33,333.0,-14.88,-6.5,0.25,0.1,55,100,20,1710,125,-15.0,88
2020-07-01,SHOP_TSX,Shopify,TSX,Canada,CAD,Americas,Telecom,1.33,333.0,-4.825,-4.0,0.25,1.2,26,93,38,1900,120,3.0,90
2020-10-01,SHOP_TSX,Shopify,TSX,Canada,CAD,Americas,Telecom,1.33,333.0,4.145,-1.8,0.25,1.4,22,90,42,1870,115,4.2,93
2021-01-01,SHOP_TSX,Shopify,TSX,Canada,CAD,Americas,Telecom,1.33,333.0,7.964,5.5,0.25,1.7,21,89,52,1820,112,7.5,95
2021-04-01,SHOP_TSX,Shopify,TSX,Canada,CAD,Americas,Telecom,1.33,333.0,4.066,5.0,0.25,5.0,17,91,62,1780,110,8.0,97
2021-07-01,SHOP_TSX,Shopify,TSX,Canada,CAD,Americas,Telecom,1.33,333.0,9.266,4.5,0.25,6.2,18,93,74,1760,108,6.5,96
2021-10-01,SHOP_TSX,Shopify,TSX,Canada,CAD,Americas,Telecom,1.33,333.0,5.447,4.2,0.25,7.0,17,96,80,1820,112,5.8,94
2022-01-01,SHOP_TSX,Shopify,TSX,Canada,CAD,Americas,Telecom,1.33,333.0,9.073,3.8,0.25,7.9,24,98,95,1900,165,3.5,92
2022-04-01,SHOP_TSX,Shopify,TSX,Canada,CAD,Americas,Telecom,1.33,333.0,1.503,3.5,0.5,8.5,26,103,105,1870,200,2.5,88
2022-07-01,SHOP_TSX,Shopify,TSX,Canada,CAD,Americas,Telecom,1.33,333.0,2.701,3.0,1.5,8.3,30,108,95,1720,195,1.8,85
2022-10-01,SHOP_TSX,Shopify,TSX,Canada,CAD,Americas,Telecom,1.33,333.0,8.088,2.8,3.0,7.1,22,104,82,1800,180,2.0,88
2023-01-01,SHOP_TSX,Shopify,TSX,Canada,CAD,Americas,Telecom,1.33,333.0,1.767,2.5,4.25,6.4,21,102,78,1850,175,2.2,87
2023-04-01,SHOP_TSX,Shopify,TSX,Canada,CAD,Americas,Telecom,1.33,333.0,5.676,2.3,4.75,5.0,19,101,73,1960,170,2.5,89
2023-07-01,SHOP_TSX,Shopify,TSX,Canada,CAD,Americas,Telecom,1.33,333.0,2.501,2.1,5.0,4.0,17,100,70,1920,165,2.8,91
2023-10-01,SHOP_TSX,Shopify,TSX,Canada,CAD,Americas,Telecom,1.33,333.0,0.643,1.9,5.25,3.2,14,103,75,2000,160,3.0,90
2019-01-01,CNR_TSX,CNR,TSX,Canada,CAD,Americas,Telecom,1.75,286.9,9.721,3.1,2.25,1.6,16,96,55,1290,110,2.2,100
2019-04-01,CNR_TSX,CNR,TSX,Canada,CAD,Americas,Telecom,1.75,286.9,6.604,3.0,2.5,1.9,13,97,62,1310,112,2.5,98
2019-07-01,CNR_TSX,CNR,TSX,Canada,CAD,Americas,Telecom,1.75,286.9,3.414,2.9,2.25,1.8,15,98,60,1490,115,1.5,95
2019-10-01,CNR_TSX,CNR,TSX,Canada,CAD,Americas,Telecom,1.75,286.9,-0.794,2.8,1.75,2.1,17,97,56,1480,118,0.8,97
2020-01-01,CNR_TSX,CNR,TSX,Canada,CAD,Americas,Telecom,1.75,286.9,-1.521,1.5,1.5,2.3,28,99,45,1580,130,-0.5,96
2020-04-01,CNR_TSX,CNR,TSX,Canada,CAD,Americas,Telecom,1.75,286.9,-19.234,-6.5,0.25,0.1,55,100,20,1710,125,-15.0,88
2020-07-01,CNR_TSX,CNR,TSX,Canada,CAD,Americas,Telecom,1.75,286.9,-5.318,-4.0,0.25,1.2,26,93,38,1900,120,3.0,90
2020-10-01,CNR_TSX,CNR,TSX,Canada,CAD,Americas,Telecom,1.75,286.9,-2.98,-1.8,0.25,1.4,22,90,42,1870,115,4.2,93
2021-01-01,CNR_TSX,CNR,TSX,Canada,CAD,Americas,Telecom,1.75,286.9,7.957,5.5,0.25,1.7,21,89,52,1820,112,7.5,95
